Enlace, Nombre, Provincia, Localidad, Direccion, Tlf, Email, Web-Site, Pistas
https://www.rfet.es/es/club/c-dep-universidad-publica-de-navarra, C. dep. universidad pública de navarra, Navarra, Pamplona, CAMPUS DE ARROSADIA S/N - 31006 PAMPLONA, 948169750, deportes@unavarra.es, -, 4
https://www.rfet.es/es/club/cd-universidad-de-navarra, C.d. universidad de navarra, Navarra, Pamplona, CAMPUS UNIVERSITARIO S/N - 31080 PAMPLONA, 948425638, garroyo@unav.es, -, 3
https://www.rfet.es/es/club/ciudad-deportiva-amaya, Ciudad deportiva amaya, Navarra, Pamplona, BELOSO BAJO S/N - 31006 PAMPLONA, 948246594, administracion@cdamaya.com, -, 6
https://www.rfet.es/es/club/club-de-campo-senorio-de-zuasti, Club de campo señorio de zuasti, Navarra, Zuasti, SAN ANDRES S/N - 31892 ZUASTI, 948302900, zuasti@zuasti.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-pamplona, Club de tenis pamplona, Navarra, Pamplona, MONTE MONJARDIN S/N - 31006 PAMPLONA, 948233700, info@club-tenis.com, -, 10
https://www.rfet.es/es/club/club-de-tenis-rubor, Club de tenis rubor, Navarra, Alsasua, ZELAI TXIKI 7 1ºA - 31800 ALSASUA, 679056767, info@tenisrubor.com, -, -
https://www.rfet.es/es/club/club-de-tenis-valle-de-aranguren, Club de tenis valle de aranguren, Navarra, Mutilva, FRONTON 1 BAJO - 31192 MUTILVA, 948246850, tenisaranguren@hotmail.com, -, 4
https://www.rfet.es/es/club/club-natacion-pamplona, Club natacion pamplona, Navarra, Pamplona, PLAYA DE CAPARROSO S/N - 31014 PAMPLONA, 948223706, coordinador@clubnatacionpamplona.com, -, 3
https://www.rfet.es/es/club/club-oberena, Club oberena, Navarra, Pamplona, SEBASTIAN DE ALBERO 1 - 31006 PAMPLONA, 948235075, gerente@oberena.org, -, 3
https://www.rfet.es/es/club/ipartenis-club, Ipartenis club, Navarra, Huarte, AV. UGARRANDIA 2 - 31620 HUARTE, 647624057, club@ipartenis.com, -, 3
https://www.rfet.es/es/club/scdr-anaitasuna, S.c.d.r. anaitasuna, Navarra, Pamplona, DOCTOR LOPEZ SANZ 2 - 31011 PAMPLONA, 948254900, gerencia@anaitasuna.com, -, 1
https://www.rfet.es/es/club/sdr-arenas, S.d.r. arenas, Navarra, Tudela, MOSQUERA 1 - 31500 TUDELA, 948826317, secretaria@sdrarenas.com, -, 4
https://www.rfet.es/es/club/tenis-club-el-cerro-sd, Tenis club el cerro s.d., Navarra, Tudela, APARTADO 35 - 31500 TUDELA, 948826082, -, -, 4
https://www.rfet.es/es/club/club-deportivo-dereito-empresariais, Club deportivo dereito-empresariais, Orense, Orense, SERV.DEP.-CAMPUS UNIVERSITARIO - 32004 ORENSE, 988251111, mosquera.casero@gmail.com , -, 2
https://www.rfet.es/es/club/club-santo-domingo, Club santo domingo, Orense, Pereiro de aguiar, A DERRASA S/N - 32792 PEREIRO DE AGUIAR, 988380043, info@clubsantodomingo.es, -, 6
https://www.rfet.es/es/club/club-tenis-ribadavia, Club tenis ribadavia, Orense, Ribadavia, RÚA CAMIÑO DO VAL 5 (FRANCELOS) - 32418 RIBADAVIA, 646131348, tenisribadavia@gmail.com, -, -
https://www.rfet.es/es/club/club-tenis-rua, Club tenis rúa, Orense, A rúa, AV. QUIROGA 43 3º B - 32350 A RÚA, 680751359, juloca@eresmas.com, -, 2
https://www.rfet.es/es/club/padel-prix, Padel prix, Orense, San cibrao das viñas, POLÍGONO INDUSTRIAL SAN CIBRAO DAS VIÑAS CALLE 3 NAVE 4 - 32901 SAN CIBRAO DAS VIÑAS, 600493800, info@padelprix.com, https://ourense.padelprix.com, 4
https://www.rfet.es/es/club/agrupacion-dep-club-palentino-jotaeme, Agrupación dep. club palentino jotaeme, Palencia, Palencia, APARTADO 636 - 34080 PALENCIA, 979725542, -, -, 6
https://www.rfet.es/es/club/club-tenis-canal-deportivo-palencia, Club tenis canal deportivo palencia, Palencia, Palencia, PLAZA SANTA ANA 2 ATICO G - 34005 PALENCIA, 618643758, yenaca@circulopyme.com, -, 4
https://www.rfet.es/es/club/asociacion-deportiva-breaking-tennis, Asociación deportiva breaking tennis, Pontevedra, Lalin, CARBALLUDE-DONSION 19 - 36500 LALIN, 698182201, breakingtenis@gmail.com, -, 4
https://www.rfet.es/es/club/asociacion-deportiva-tp-soutomaior, Asociación deportiva t&amp;p soutomaior, Pontevedra, Soutomaior, ESTRADA DE SOUTOMAIOR 34 - ARCADE - 36690 SOUTOMAIOR, 618373411, tenisypadelsoutomaior@gmail.com, -, 2
https://www.rfet.es/es/club/cd-universidade-de-vigo, C.d. universidade de vigo, Pontevedra, Vigo, C.UNIVERSITARIO-SERV.DEPORTES - 36201 VIGO, 986812204, teniscampusvigo@uvigo.es, -, 2
https://www.rfet.es/es/club/casino-mercantil-e-industrial, Casino mercantil e industrial, Pontevedra, Pontevedra, PLAZA CURROS ENRIQUEZ-DON GONZALO1 - 36001 PONTEVEDRA, 986851808, -, -, 12
https://www.rfet.es/es/club/club-de-campo-de-vigo, Club de campo de vigo, Pontevedra, Vigo, CARRETERA DE CANIDO 95 - CORUXO - 36331 VIGO, 986460350, gerencia@clubdecampodevigo.com, -, 8
https://www.rfet.es/es/club/club-de-tenis-a-tobeira, Club de tenis -a tobeira-, Pontevedra, Nigrán, CAMIÑO TOBEIRA14 - 36370 NIGRÁN, 636015391, info@atobeira.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-bueu, Club de tenis bueu, Pontevedra, Bueu, APARTADO 73 - 36930 BUEU, 619145434, clubtenisbueu@yahoo.es, -, 2
https://www.rfet.es/es/club/club-de-tenis-cambados, Club de tenis cambados, Pontevedra, Cambados, COMPLEXO DEPORTIVO DO POMBO - 36630 CAMBADOS, 659299409, teniscambados@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-cidade-olivica, Club de tenis cidade olívica, Pontevedra, Vigo, AV. DE CASTELAO 80 10º D - 36209 VIGO, 986125523, ctcidadeolivica@hotmail.com, -, -
https://www.rfet.es/es/club/club-de-tenis-codesal, Club de tenis codesal, Pontevedra, A guarda, APARTADO 91 - 36780 A GUARDA, 986627210, tenis@ctcodesal.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-de-cangas, Club de tenis de cangas, Pontevedra, Cangas, APARTADO 195 - 36940 CANGAS, 650424136, cluteca@cluteca.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-el-rial, Club de tenis el rial, Pontevedra, Vilagarcia de arousa, RUA O CARBALLO S/N  - 36600 VILAGARCIA DE AROUSA, 986505198, -, -, 3
https://www.rfet.es/es/club/club-de-tenis-moana, Club de tenis moaña, Pontevedra, Moaña, LA JUNQUERA 5 4 P - 36955 MOAÑA, 607530931, -, -, 2
https://www.rfet.es/es/club/club-de-tenis-nigran, Club de tenis nigran, Pontevedra, Vigo, GARCIA LORCA 7 3ºB - 36209 VIGO, 986368298, ctnigran@ctnigran.es, -, 3
https://www.rfet.es/es/club/club-de-tenis-porrino, Club de tenis porriño, Pontevedra, Porriño, ANTONIO PALACIOS 47 - 36400 PORRIÑO, 630356369, info@tenisporrino.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-redondela, Club de tenis redondela, Pontevedra, Redondela (pontevedra), VILAFLORES 4-1ºS - 36800 REDONDELA (PONTEVEDRA), 986400777, -, -, 2
https://www.rfet.es/es/club/club-de-tenis-tui, Club de tenis tui, Pontevedra, Tui, COLÓN 16 1º H - 36700 TUI, 986644021, dio@areaglobalsl.com, -, 3
https://www.rfet.es/es/club/club-tenis-gondomar, Club tenis gondomar, Pontevedra, Gondomar, RUA ELDUAYEN 34 2º B - 36380 GONDOMAR, 680124239, ctgondomar@hotmail.es, -, 2
https://www.rfet.es/es/club/club-tenis-playa-vigobao, Club tenis playa vigobao, Pontevedra, Vigo, PADRE SEIXAS NUM. 38 PLANTA 13 PTA. B - 36209 VIGO, 622125631, clubtenisplayavigobao@gmail.com, -, 3
https://www.rfet.es/es/club/club-tenis-ponteareas, Club tenis ponteareas, Pontevedra, Ponteareas, ROCHA 90   XINZO - 36861 PONTEAREAS, 630188066, clubtenisponteareas@hotmail.com, -, 2
https://www.rfet.es/es/club/club-tenis-valga, Club tenis valga, Pontevedra, Valga, BEIRO 5 - 36645 VALGA, 981832306, -, -, -
https://www.rfet.es/es/club/circulo-cultural-deportivo-sanxenxo, Círculo cultural deportivo sanxenxo, Pontevedra, Sanxenxo, PEDROUZOS 3-NANTES - 36969 SANXENXO, 986547777, gerente@ccdsanxenxo.com, -, 9
https://www.rfet.es/es/club/circulo-cultural-mercantil-e-industrial, Círculo cultural mercantil e industrial, Pontevedra, Vigo, PRINCIPE 44 - 36202 VIGO, 986433344, deportes@circulomercantilvigo.com, -, 11
https://www.rfet.es/es/club/escola-de-tenis-mvl, Escola de tenis mvl, Pontevedra, A estrada, LUGAR PABELLÓN POLIDEPORTIVO COTO FERREIRO S/N - 36680 A ESTRADA, 696359226, escoladetenismvl@gmail.com, -, 3
https://www.rfet.es/es/club/escolas-dep-municipais-salceda, Escolas dep. municipais salceda, Pontevedra, Salceda de caselas, ROSALIA DE CASTRO S/N -PAVILLON - 36470 SALCEDA DE CASELAS, 986349513, nachomonitordetenis@gmail.com, -, 2
https://www.rfet.es/es/club/cd-de-tenis-alba-de-tormes, C.d. de tenis alba de tormes, Salamanca, Alba de tormes, BELTRANA29 1º A - 37800 ALBA DE TORMES, 923300268, info@clubtenisalba.es, -, 3
https://www.rfet.es/es/club/cd-tenis-carbajosa-de-la-sagrada, C.d. tenis carbajosa de la sagrada, Salamanca, Carbajosa de la sagrada, VILLARES 33 - 27188 CARBAJOSA DE LA SAGRADA, 607485080, teniscarbajosa@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-bejar, Club de tenis bejar, Salamanca, Bejar, APARTADO 240 - 37700 BEJAR, 923400032, club@ctbejar.com, -, 2
https://www.rfet.es/es/club/club-deportivo-de-tenis-la-cerrallana, Club deportivo de tenis la cerrallana, Salamanca, Béjar, PASEO CERVANTES 2 7º B - 37700 BÉJAR, 699427113, ctlacerrallana@gmail.com, -, 5
https://www.rfet.es/es/club/club-deportivo-federado-de-tenis-betennis-salamanca, Club deportivo federado de tenis betennis salamanca, Salamanca, Moriscos, C/ VILLARES 14 - 37430 MORISCOS, 651451031, betennissalamanca@gmail.com, https://betennissalamanca.com, 3
https://www.rfet.es/es/club/club-deportivo-federado-tenis-rio-tormes, Club deportivo federado tenis río tormes, Salamanca, Salamanca, C/ JOAQUÍN RODRIGO S/N - 37005 SALAMANCA, 658964146, clubtenisriotormes@gmail.com, https://clubtenisriotormes.com, 3
https://www.rfet.es/es/club/club-deportivo-tenis-salamanca, Club deportivo tenis salamanca, Salamanca, Salamanca, JOAQUIN RODRIGO S/N - 37008 SALAMANCA, 605013540, info@tenissalamanca.org, -, 3
https://www.rfet.es/es/club/club-deportivo-union-tenis, Club deportivo unión tenis, Salamanca, Moriscos, C/ VILLARES 14 - 37430 MORISCOS, 635670845, info@ctcabrerizos.es, https://uniontenis.com, 4
https://www.rfet.es/es/club/club-guijuelense-de-tenis-y-padel, Club guijuelense de tenis y pádel, Salamanca, Guijuelo, SANTA MARÍA 31 3º C - 37770 GUIJUELO, 620458669, javirubio_16@hotmail.com, -, 5
https://www.rfet.es/es/club/club-tenis-helmantico, Club tenis helmantico, Salamanca, Salamanca, ARAPILES 39 3D - 37007 SALAMANCA, 923252797, tenishelmantico@gmail.com, -, 9
https://www.rfet.es/es/club/wetones-club-de-tenis, Wetones club de tenis, Salamanca, Ciudad rodrigo, MIGUEL HERNANDEZ62A - 37500 CIUDAD RODRIGO, 616999477, -, -, 1
https://www.rfet.es/es/club/cd-nautico-puerto-colon-nautilus-crujia, C.d. náutico puerto colón nautilus crujia, Sc-de-tenerife, Playa las americas -adeje, URBANIZACIÓN SAN EUGENIO S/N - 38660 PLAYA LAS AMERICAS -ADEJE, 922715651, cnnauticocolon@gmail.com, -, 2
https://www.rfet.es/es/club/cd-tenis-perez-zamora-realejos, C.d. tenis pérez zamora realejos, Sc-de-tenerife, Los realejos, LA FUENTE4 - 38410 LOS REALEJOS, 922346258, clubdetenisperezzamoralosrealejos@hotmail.com, -, 2
https://www.rfet.es/es/club/cd-tennisquick-los-cristianos, C.d. tennisquick los cristianos, Sc-de-tenerife, Los cristianos-arona, AVDA.DEL FERRY-PAB.LOS CRISTIANOS - 38650 LOS CRISTIANOS-ARONA, 922729691, info@tenerifeta.com, -, 7
https://www.rfet.es/es/club/capicua-tenis-club, Capicua tenis club, Sc-de-tenerife, Santa cruz de tenerife, C/ BARRANCO TAHODIO S/N (220382) - 38080 SANTA CRUZ DE TENERIFE, 922289402, capicua@arquiapro.com, -, 3
https://www.rfet.es/es/club/casa-de-venezuela-en-canarias, Casa de venezuela en canarias, Sc-de-tenerife, Laguna, CAMINO SAN BARTOLOME DE GENETO 50 - 38296 LAGUNA, 922820508, administracion@casavenezuela.es, -, 2
https://www.rfet.es/es/club/club-circulo-de-amistad-xii-de-enero, Club circulo de amistad xii de enero, Sc-de-tenerife, Santa cruz de tenerife, RUIZ DE PADRON 12 - 38002 SANTA CRUZ DE TENERIFE, 922246696, sociedad@circulodeamistadxiideenero.com, -, 10
https://www.rfet.es/es/club/club-de-mar-radazul, Club de mar radazul, Sc-de-tenerife, El rosario, AVD. COLON S/N URB. RADAZUL - 38109 EL ROSARIO, 922681099, radazul@clubmradazul.con, -, 2
https://www.rfet.es/es/club/club-de-tenis-la-palma-sd, Club de tenis la palma s.d., Sc-de-tenerife, Breña alta, LA CALDERETAS/N - 38710 BREÑA ALTA, 922411012, clubdetenislapalma@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-los-gigantes-santiago, Club de tenis los gigantes-santiago, Sc-de-tenerife, Santiago del teide, HIBISCOS50 ED.MEDUSA I1 A-LOS GIGANTES - 38683 SANTIAGO DEL TEIDE, 922860960, jesusferrersuarez@hotmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-miraverde, Club de tenis miraverde, Sc-de-tenerife, Adeje, URB.MIRAVERDE-C/ EL LAUREL6 - 38670 ADEJE, 922712772, giulianotenis@gmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-puerto-de-la-cruz, Club de tenis puerto de la cruz, Sc-de-tenerife, Puerto de la cruz, FINCA LA QUINTANA - 38400 PUERTO DE LA CRUZ, 922383784, tenispuertocruz@hotmail.com, -, 6
https://www.rfet.es/es/club/club-de-tenis-sibora, Club de tenis sibora, Sc-de-tenerife, Los silos, ISLA DE GRAN CANARIA 4 - 38470 LOS SILOS, 922841420, adaneroav@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-tenerife, Club de tenis tenerife, Sc-de-tenerife, Santa cruz de tenerife, AVDA. DE BELGICA 27 - 38007 SANTA CRUZ DE TENERIFE, 922210014, admin@clubdetenistenerife.com, -, 5
https://www.rfet.es/es/club/club-de-tenis-valle-de-aridane, Club de tenis valle de aridane, Sc-de-tenerife, Tazacorte, HOYO DEL VERDUGO 7 - 38770  TAZACORTE, 922406076, clubdetenis@clubdetenisvalledearidane.com, -, 3
https://www.rfet.es/es/club/club-deportivo-andrea, Club deportivo andrea, Sc-de-tenerife, Tabaiba baja-el rosario, BELGICA 4 - 38190 TABAIBA BAJA-EL ROSARIO, 922680668, clubandrea@telefonica.net, -, 3
https://www.rfet.es/es/club/club-deportivo-canarias-tennis-academy-raul-pulido-rodriguez, Club deportivo canarias tennis academy raúl pulido rodríguez, Sc-de-tenerife, Santa cruz de tenerife, C/ MÉNDEZ NUÑEZ 35 2º IZQ. - 38001 SANTA CRUZ DE TENERIFE, 822173353, canariasta@gmail.com, -, 3
https://www.rfet.es/es/club/club-deportivo-dupla-tenerife, Club deportivo dupla tenerife, Sc-de-tenerife, Arona, C/ TINGUAFAYA 6 RESIDENCIAL LA FINCA APTO. E109 - 38652 ARONA, 627733271, duplabeachtennis@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-hispania-voley-playa, Club deportivo hispania voley playa, Sc-de-tenerife, Adeje, AV. PALO MAYOR 1 - 38670 ADEJE, 634417350, fdm1122@hotmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-militar-paso-alto, Club deportivo militar paso alto, Sc-de-tenerife, Santa cruz de tenerife, AVDA. ANAGA  4 - 38001 SANTA CRUZ DE TENERIFE, 922596299, pasoalto@et.mde.es, -, 2
https://www.rfet.es/es/club/club-deportivo-tenis-sergio-toral, Club deportivo tenis sergio toral, Sc-de-tenerife, Acoran, AYTAMI 1 PORTAL X PL.BAJA URB.BRISAMAR III - 38111 ACORAN, 680770004, sergiotoral7@gmail, -, -
https://www.rfet.es/es/club/club-deportivo-tenis-y-padel-parque-toscal, Club deportivo tenis y pádel parque toscal, Sc-de-tenerife, Los realejos, CAMINO LA PALMA 7 - 38410 LOS REALEJOS, 922365061, toscal.dgh@gmail.com, -, 7
https://www.rfet.es/es/club/club-deportivo-tentenis, Club deportivo tentenis, Sc-de-tenerife, Puerto de la cruz, CAMINO DEL COCHE 7 - 38400 PUERTO DE LA CRUZ, 658081106, info@tentenis.com, -, 1
https://www.rfet.es/es/club/club-emt-garachico, Club emt garachico, Sc-de-tenerife, Garachico, 18 DE JULIO 1 - 38450 GARACHICO, 670872086, emtgarachico@hotmail.com, -, 2
https://www.rfet.es/es/club/club-nautico-playa-san-marcos, Club nautico playa san marcos, Sc-de-tenerife, Icod de los vinos, PASEO MIRAMAR 5 PLAYA SAN MARCOS - 38430 ICOD DE LOS VINOS, 922813463, sanmarcos1980@gmail.com, -, 2
https://www.rfet.es/es/club/club-nautico-puertito-de-guimar, Club nautico puertito de guimar, Sc-de-tenerife, Guimar, APARTADO 19 - 38500 GUIMAR, 922528900, club@nauticoguimar.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-juan-bravo, Club de tenis juan bravo, Segovia, Madrona, CAMINO DE ABADEJOS S/N  - 40154 MADRONA, 921437337, info@clubjuanbravo.es, -, 6
https://www.rfet.es/es/club/club-de-tenis-rio-moros-1975, Club de tenis río moros 1975, Segovia, El espinar, MADRID 9 (URB. RÍO MOROS-ESTACIÓN EL ESPINAR) - 40400 EL ESPINAR, 638108904, pedrom@fundacionrfet.com, -, -
https://www.rfet.es/es/club/club-deportivo-club-de-tenis-segovia, Club deportivo club de tenis segovia, Segovia, Segovia, C/ GUADARRAMA 57 - 40006 SEGOVIA, 696313946, reservas@clubdetenissegovia.es, -, 2
https://www.rfet.es/es/club/club-deportivo-de-tenis-espacio-tierra, Club deportivo de tenis “espacio tierra“, Segovia, Segovia, C/ CONDE SEPULVEDA 33 1º A - 40006 SEGOVIA, -, -, -, -
https://www.rfet.es/es/club/club-deportivo-el-espinar, Club deportivo el espinar, Segovia, Estacion del espinar, PLAZA DEL CAÑO S/N - 40400 ESTACION DEL ESPINAR, 677208710, -, -, 4
https://www.rfet.es/es/club/club-deportivo-la-union-polideportivo, Club deportivo la unión polideportivo, Segovia, Segovia, JUAN BRAVO 30 - 40001 SEGOVIA, 921462660, secretaria@casinodelaunion.es, -, 6
https://www.rfet.es/es/club/ad-en-el-fondo-amigos, A.d. en el fondo amigos, Sevilla, Sevilla, AV.DR.MIGUEL RIOS SARMIENTO S/N - 41020 SEVILLA, 954444433, enelfondoamigos@enelfondoamigos.es, -, 4
https://www.rfet.es/es/club/agrupacion-deportiva-moron-85, Agrupación deportiva morón 85, Sevilla, Morón de la frontera, C/ VILCHES 11 - 41530 MORÓN DE LA FRONTERA, 955854064, frontenismoron85@gmail.com, -, 2
https://www.rfet.es/es/club/asociacion-club-de-campo-sevilla, Asociación club de campo sevilla, Sevilla, Sevilla, APARTADO CORREOS 9003 - 41080 SEVILLA, 954510000, administracion@clubcamposevilla.com, -, 14
https://www.rfet.es/es/club/asociacion-club-tenis-mairena, Asociación club tenis mairena, Sevilla, Mairena del aljarafe, C/ CERRO VIEJO 16 4º A - 41927 MAIRENA DEL ALJARAFE, 954183804, ctmairena@gmail.com, -, 4
https://www.rfet.es/es/club/asociacion-cultural-deportiva-y-recreativa-grupo-de-empresa-airbus-sevilla, Asociación cultural, deportiva y recreativa grupo de empresa airbus sevilla, Sevilla, Almensilla, CTRA. DE MAIRENA DEL ALJARAFE KM. 1 - 41111 ALMENSILLA, 607646292, manuel.c.campallo@airbus.com, -, 2
https://www.rfet.es/es/club/asociacion-deportiva-aljarafe-xxi, Asociación deportiva aljarafe xxi, Sevilla, Tomares, DE LA FUENTE 10 - 41940 Tomares, 954159120, luispino@tomares.es, -, 3
https://www.rfet.es/es/club/asociacion-recreativa-rio-grande, Asociación recreativa “río grande“, Sevilla, Mairena del aljarafe, AV. PALOMARES 9 - 41927 MAIRENA DEL ALJARAFE, 954181011, club@riogrande.es, -, 14
https://www.rfet.es/es/club/cd-agustin-boje-tennis-team, C.d. agustín boje tennis team, Sevilla, Dos hermanas, CAMINO DE LOS FRAILES S/N - 41700 DOS HERMANAS, 663883233, agustinbojetennisteam@gmail.com, -, 3
https://www.rfet.es/es/club/cd-olivar-de-quinto, C.d. olivar de quinto, Sevilla, Montequinto-dos hermanas, LUPULO 3 - 41089 MONTEQUINTO-DOS HERMANAS, 954126138, cdoq@cdoq.es, -, 5
https://www.rfet.es/es/club/cd-tenis-club-las-palmeras, C.d. tenis club las palmeras, Sevilla, Utrera, URB. CASABLANCA S/N - 41710 UTRERA, 666501166, tenisclublaspalmeras@gmail.com, -, 3
https://www.rfet.es/es/club/cd-tenis-padel-pilas, C.d. tenis pádel pilas, Sevilla, Sevilla, AV. PIO XII 31 - 41840 SEVILLA, -, -, -, 2
https://www.rfet.es/es/club/cd-tenis-padel-sevilla, C.d. tenis pádel sevilla, Sevilla, Sevilla, MARQUES DE NERVIÓN42 - 41005 SEVILLA, 609528242, chari-t@telefonica.net, -, 2
https://www.rfet.es/es/club/cd-tenis-solucar, C.d. tenis solucar, Sevilla, Sanlúcar la mayor, AV. POLIDEPORTIVO 3 - 41800  SANLÚCAR LA MAYOR, 678427962, clubtenissolucar@gmail.com, -, 4
https://www.rfet.es/es/club/cd-union-de-tenistas-de-dos-hermanas, C.d. unión de tenistas de dos hermanas, Sevilla, Dos hermanas, C/ LUIS CERNUDA 27 - 41704 DOS HERMANAS, 616960098, uniondetenistasdoshermanas@gmail.com, -, -
https://www.rfet.es/es/club/centro-social-deportivo-vistazul, Centro social-deportivo vistazul, Sevilla, Dos hermanas, NELSON MANDELA S/N - 41700 DOS HERMANAS, 954725105, -, -, 4
https://www.rfet.es/es/club/club-de-campo-las-lagunas, Club de campo las lagunas, Sevilla, Lora del rio, APARTADO 17 - 41440 LORA DEL RIO, 955801727, -, -, 4
https://www.rfet.es/es/club/club-de-tenis-coria, Club de tenis coria, Sevilla, Coria del rio, ALBERCA 3 - 41100 CORIA DEL RIO, 954773150, adolfocantalejo@gmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-karmo, Club de tenis karmo, Sevilla, Carmona, POLIG. EL PILERO-C/CERRAJEROS S/N - 41410 CARMONA, 954141266, teniskarmo@yahoo.es, -, 4
https://www.rfet.es/es/club/club-de-tenis-la-quinta-2004, Club de tenis la quinta 2004, Sevilla, Sevilla, AVICENA 35 2º 1ª  - 41009 SEVILLA, 652981395, ctlaquinta@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-lebrija, Club de tenis lebrija, Sevilla, Lebrija, EDUARDO DATO 18 - 41740 LEBRIJA, 954591180, -, -, 2
https://www.rfet.es/es/club/club-de-tenis-manolo-cabeza, Club de tenis manolo cabeza, Sevilla, Los palacios, CTRA. DON RODRIGO KM 8400 - 41720 LOS PALACIOS, 626540521, manolo.cabeza@hotmail.es, -, 2
https://www.rfet.es/es/club/club-de-tenis-oromana, Club de tenis oromana, Sevilla, Alcalá de guadaira, APARTADO DE CORREOS 74 - 41500 ALCALÁ DE GUADAIRA, 955680919, gerente@tenisoromana.com, -, 12
https://www.rfet.es/es/club/club-de-tenis-pitamo-bellavista, Club de tenis pitamo-bellavista, Sevilla, Sevilla, AVENIDA DE LA SALUD S/N - 41080 SEVILLA, 954690876, clubtenispitamo@hotmail.com, -, 14
https://www.rfet.es/es/club/club-de-tenis-raqueta-morisca, Club de tenis raqueta morisca, Sevilla, La puebla de cazalla, C/ PADRE MODESTO JIMÉNEZ 22 - 41540 LA PUEBLA DE CAZALLA, 686433738, raquetamorisca@gmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-picos-de-urbion, Club de tenis picos de urbion, Soria, Soria, TEJERA 7 5º F - 42001 SORIA, 647767435, clubdetenispicosdeurbion@hotmail.com, -, 5
https://www.rfet.es/es/club/sociedad-deportiva-de-tenis-bol, Sociedad deportiva de tenis bol, Soria, Soria, LINAJES 2 2 C - 42003 SORIA, 975230855, josemariaboillos@hotmail.com, -, -
https://www.rfet.es/es/club/associacio-escola-tenis-racket, Associació escola tenis racket, Tarragona, Deltebre, AV. ROBERT GRAUPERA 42 - 43580 DELTEBRE, 675454145, jocarf1157@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-golf-costa-dorada, Club de golf costa dorada, Tarragona, El catllar, CTRA. EL CATLLAR KM. 27 - 43764 EL CATLLAR, 977653361, administracion@golfcostadaurada.com, https://www.golfcostadaurada.com, 3
https://www.rfet.es/es/club/club-de-padel-i-tennis-riudoms, Club de pàdel i tennis riudoms, Tarragona, Riudoms, C/ SALVADOR ESPRIU S/N - 43330 RIUDOMS, 646042164, inmaparra@hotmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-bara, Club de tenis bara, Tarragona, Roda de bara, AV. REINA FABIOLA 49 - 43883 RODA DE BARA, 977801836, info@clubtennisbara.com, -, 13
https://www.rfet.es/es/club/club-de-tenis-el-romani, Club de tenis el romaní, Tarragona, El vendrell, AV. DR. LETAMENDI 1 (URB. EL ROMANÍ) - 43700 EL VENDRELL, 977693180, ctromani@ctromani.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-flix, Club de tenis flix, Tarragona, Flix, AV. CATALUNYA 1 1º 2ª - 43750 FLIX, 654020057, tennisflix@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-montblanch, Club de tenis montblanch, Tarragona, Montblanc, POMPEU FABRA S/N - 43400 MONTBLANC, 977861036, clubtennismontblanc@gmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-mora-de-ebro, Club de tenis mora de ebro, Tarragona, Mora de ebro, AV. RIBERA D'EBRE S/N - 43740 MORA DE EBRO, 977401573, ctmoraebre@yahoo.es, -, 3
https://www.rfet.es/es/club/club-de-tenis-salou, Club de tenis salou, Tarragona, Salou, AVENÇ 37 URB.XALETS SALOU - 43840 SALOU, 977370012, info@tennissalou.com, -, 14
https://www.rfet.es/es/club/club-de-tenis-san-salvador, Club de tenis san salvador, Tarragona, Tarragona, ESTADIUM 1  URB.S.SALVADOR - 43130 TARRAGONA, 977522701, -, -, 6
https://www.rfet.es/es/club/club-de-tenis-segur, Club de tenis segur, Tarragona, Segur de calafell, RONDA UNIVERSIDAD 44-54 - 43882 SEGUR DE CALAFELL, 977673378, tenissegur@hotmail.com, -, 7
https://www.rfet.es/es/club/club-de-tenis-serramar, Club de tenis serramar, Tarragona, San carlos rapita, APARTADO 100 - 43540 SAN CARLOS RAPITA, 628625008, pacoromeumolina@hotmail.com, -, 5
https://www.rfet.es/es/club/club-de-tenis-tarragona, Club de tenis tarragona, Tarragona, Tarragona, DEL TENNIS 12-18 - 43007 TARRAGONA, 977208015, info@tennistarragona.com, -, 11
